Stetson University	Stetson University is a private institution that was founded in 1883. It has a total undergraduate enrollment of 3,183, its setting is suburban, and the campus size is 185 acres. It utilizes a semester-based academic calendar. Stetson University's ranking in the 2021 edition of Best Colleges is Regional Universities South, #4. Its tuition and fees are $49,500.
Stevens Institute of Technology	Stevens Institute of Technology is a private institution that was founded in 1870. It has a total undergraduate enrollment of 3,487, its setting is city, and the campus size is 55 acres. It utilizes a semester-based academic calendar. Stevens Institute of Technology's ranking in the 2021 edition of Best Colleges is National Universities, #80. Its tuition and fees are $55,952.
Stevenson University	Stevenson University is a private institution that was founded in 1947. It has a total undergraduate enrollment of 3,107, its setting is suburban, and the campus size is 145 acres. It utilizes a semester-based academic calendar. Stevenson University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #81. Its tuition and fees are $37,808.
Spokane Falls Community College	Spokane Falls Community College is a public institution.    Its in-state tuition and fees are $3,634; out-of-state tuition and fees are $4,881.
St. Francis College	St. Francis College is a private institution that was founded in 1859. It has a total undergraduate enrollment of 2,507, its setting is urban, and the campus size is 1 acres. It utilizes a semester-based academic calendar. St. Francis College's ranking in the 2021 edition of Best Colleges is Regional Colleges North, #13. Its tuition and fees are $27,798.
St. Charles Borromeo Seminary	St. Charles Borromeo Seminary is a private institution.    
Stillman College	Stillman College is a private institution that was founded in 1876. It has a total undergraduate enrollment of 861, its setting is city, and the campus size is 105 acres. It utilizes a semester-based academic calendar. Stillman College's ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #171-#221. Its tuition and fees are $11,292.
Spokane Community College	Spokane Community College is a public institution.    Its in-state tuition and fees are $3,634; out-of-state tuition and fees are $4,881.
St. Francis University	St. Francis University is a private institution that was founded in 1847. It has a total undergraduate enrollment of 1,649, its setting is rural, and the campus size is 600 acres. It utilizes a semester-based academic calendar. St. Francis University's ranking in the 2021 edition of Best Colleges is Regional Universities North, #26. Its tuition and fees are $38,170.
St. John's College (MD)	St. John's College (MD) is a private institution that was founded in 1696. It has a total undergraduate enrollment of 494, its setting is city, and the campus size is 36 acres. It utilizes a semester-based academic calendar. St. John's College (MD)'s ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #63. Its tuition and fees are $35,935.
St. John Fisher College	St. John Fisher College is a private institution that was founded in 1948. It has a total undergraduate enrollment of 2,665, its setting is suburban, and the campus size is 164 acres. It utilizes a semester-based academic calendar. St. John Fisher College's ranking in the 2021 edition of Best Colleges is National Universities, #176. Its tuition and fees are $35,150.
St. John's College (NM)	St. John's College (NM) is a private institution that was founded in 1696. It has a total undergraduate enrollment of 317, its setting is city, and the campus size is 250 acres. It utilizes a semester-based academic calendar. St. John's College (NM)'s ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #76. Its tuition and fees are $36,410.
St. John's University (MN)	St. John's University (MN) is a private institution that was founded in 1857. It has a total undergraduate enrollment of 1,625, its setting is rural, and the campus size is 2,500 acres. It utilizes a semester-based academic calendar. St. John's University (MN)'s ranking in the 2021 edition of Best Colleges is National Liberal Arts Colleges, #102. Its tuition and fees are $48,166.
St. John's University (NY)	St. John's University (NY) is a private institution that was founded in 1870. It has a total undergraduate enrollment of 17,088, its setting is urban, and the campus size is 102 acres. It utilizes a semester-based academic calendar. St. John's University (NY)'s ranking in the 2021 edition of Best Colleges is National Universities, #170. Its tuition and fees are $44,760.
St. John Vianney College Seminary	St. John Vianney College Seminary is a private institution.    
St. Joseph's College	St. Joseph's College is a private institution.   St. Joseph's College's ranking in the 2021 edition of Best Colleges is Regional Universities North, #136-#176. Its tuition and fees are $36,720.
Spring Arbor University	Spring Arbor University is a private institution that was founded in 1873. It has a total undergraduate enrollment of 1,614, its setting is rural, and the campus size is 100 acres. It utilizes a 4-1-4-based academic calendar. Spring Arbor University's ranking in the 2021 edition of Best Colleges is Regional Universities Midwest, #51. Its tuition and fees are $30,472.
Springfield College	Springfield College is a private institution that was founded in 1885. It has a total undergraduate enrollment of 2,175, its setting is city, and the campus size is 182 acres. It utilizes a semester-based academic calendar. Springfield College's ranking in the 2021 edition of Best Colleges is Regional Universities North, #26. Its tuition and fees are $39,720.
